MQ2,MQ7,Flame,isFlame
114,100,961,1
73,96,91,1
97,84,952,0
89,289,938,1
122,99,956,1
107,98,939,1
78,82,383,1
99,96,960,0
100,87,958,0
81,91,77,1
71,86,320,1
100,81,950,0
91,289,938,1
100,81,960,0
96,337,950,1
85,188,944,0
71,270,964,1
84,262,947,1
116,88,952,1
129,82,948,1
87,191,947,0
99,92,959,0
83,266,947,1
99,96,936,0
115,87,954,1
86,138,969,0
86,264,944,1
74,94,86,1
129,88,956,1
90,222,946,0
97,95,968,0
89,334,932,1
119,86,959,1
98,80,957,0
81,86,89,1
100,84,956,0
99,94,958,0
73,186,969,0
71,88,674,1
78,96,963,0
79,139,77,1
96,88,957,0
75,83,323,1
99,83,952,0
99,94,965,0
99,100,961,0
96,84,957,0
97,98,965,0
98,95,960,0
83,268,952,1
100,90,943,0
86,82,969,0
77,138,79,1
100,84,960,0
87,340,932,1
122,87,953,1
98,81,955,0
98,80,950,0
104,82,958,1
81,93,89,1
84,114,968,0
115,88,955,1
100,86,951,0
78,85,552,1
118,86,961,1
98,90,968,0
74,305,973,1
75,89,684,1
69,80,970,0
118,81,947,1
120,91,951,1
99,84,952,0
103,89,950,1
126,98,960,1
77,96,682,1
111,81,952,1
77,90,370,1
100,92,958,0
100,86,957,0
75,87,971,0
100,91,964,0
79,82,348,1
127,87,956,1
133,90,956,1
111,99,934,1
120,84,958,1
113,88,948,1
93,343,922,1
80,134,966,0
86,110,927,0
111,94,950,1
118,88,955,1
99,100,961,0
99,89,968,0
111,100,959,1
99,88,951,0
71,82,525,1
98,99,966,0
88,214,948,0
95,249,945,0
78,96,963,0
97,92,967,0
98,99,962,0
100,91,967,0
115,86,954,1
82,156,969,0
120,100,962,1
88,300,947,1
112,84,956,1
98,90,956,0
100,85,955,0
70,303,966,1
75,84,964,0
71,93,318,1
121,91,951,1
114,101,935,1
80,177,955,0
75,90,95,1
100,96,942,0
100,95,960,0
78,89,965,0
117,92,963,1
90,270,947,1
85,140,969,0
83,92,366,1
112,100,941,1
73,94,90,1
87,190,946,0
99,88,952,0
96,84,957,0
79,302,974,1
70,82,970,0
116,90,951,1
74,82,960,0
73,184,968,0
75,87,971,0
74,113,969,0
79,104,77,1
74,193,969,0
86,206,942,0
115,94,962,1
119,95,957,1
75,87,971,0
79,119,969,0
99,95,965,0
99,88,952,0
91,118,930,0
93,297,945,1
100,84,956,0
99,81,957,0
78,96,89,1
99,82,955,0
84,180,947,0
82,91,79,1
99,88,952,0
98,89,966,0
90,397,949,1
99,86,958,0
88,112,928,0
99,96,962,0
73,157,968,0
119,88,950,1
128,87,955,1
98,83,956,0
76,84,959,0
118,84,955,1
124,89,955,1
134,88,949,1
111,90,950,1
104,87,957,1
100,83,955,0
99,96,935,0
73,86,671,1
97,99,965,0
80,154,949,0
82,154,948,0
100,81,950,0
73,86,91,1
96,88,957,0
100,88,957,0
127,100,953,1
72,86,384,1
78,98,965,0
123,92,962,1
71,85,975,0
105,84,953,1
72,85,318,1
96,84,958,0
111,97,956,1
100,80,957,0
109,83,953,1
108,106,957,1
73,211,968,0
78,89,965,0
119,96,958,1
76,86,552,1
70,81,970,0
79,94,89,1
75,90,125,1
98,83,951,0
100,93,960,0
73,93,129,1
83,108,970,0
73,88,468,1
100,100,937,0
73,89,91,1
78,92,89,1
83,264,947,1
78,89,965,0
84,137,74,1
96,85,958,0
96,84,957,0
72,88,90,1
79,90,125,1
91,293,945,1
100,88,957,0
72,89,387,1
78,90,88,1
100,94,967,0
98,89,954,0
100,92,960,0
99,90,959,0
88,214,948,0
100,94,958,0
103,84,950,1
75,87,971,0
98,87,956,0
100,86,955,0
81,147,965,0
96,85,950,0
95,342,931,1
76,92,475,1
86,82,969,0
97,97,968,0
85,108,969,0
79,147,963,0
135,87,957,1
78,87,688,1
98,91,966,0
97,390,952,1
78,104,962,0
97,99,961,0
120,88,961,1
99,96,960,0
70,82,970,0
130,93,960,1
78,90,342,1
77,113,945,0
77,135,82,1
93,293,947,1
99,94,958,0
72,86,474,1
100,86,957,0
89,339,928,1
116,85,958,1
127,83,953,1
99,81,950,0
76,87,469,1
78,95,82,1
75,84,968,0
73,180,969,0
115,83,954,1
79,97,969,0
99,94,958,0
124,98,960,1
79,185,962,0
82,105,970,0
70,93,475,1
129,89,952,1
113,90,957,1
123,97,960,1
99,102,967,0
99,98,963,0
120,90,956,1
100,97,967,0
76,86,344,1
75,90,327,1
121,91,949,1
79,99,79,1
100,81,950,0
100,87,951,0
121,84,959,1
99,96,958,0
73,181,968,0
100,91,964,0
99,92,961,0
72,305,971,1
75,86,85,1
96,84,957,0
123,90,950,1
78,96,971,0
75,85,970,0
81,89,87,1
119,91,953,1
96,84,955,0
82,138,79,1
90,267,951,1
96,85,956,0
100,86,951,0
124,90,948,1
88,214,948,0
84,83,955,0
121,98,956,1
99,97,959,0
76,94,86,1
75,95,86,1
127,90,948,1
99,80,951,0
88,228,948,0
100,95,962,0
90,283,944,1
117,90,960,1
98,80,952,0
81,100,972,0
97,88,952,0
99,84,953,0
114,93,962,1
78,87,963,0
96,80,951,0
131,85,950,1
99,94,960,0
100,96,960,0
77,134,943,0
73,92,84,1
93,344,949,1
123,88,949,1
99,91,940,0
99,126,953,0
124,93,957,1
97,90,962,0
79,95,90,1
82,98,82,1
99,91,942,0
99,87,957,0
99,86,958,0
121,92,954,1
73,95,85,1
97,99,961,0
99,88,951,0
77,120,943,0
98,81,955,0
99,85,954,0
114,83,950,1
75,91,973,0
111,80,953,1
78,91,965,0
120,89,955,1
98,81,955,0
100,83,958,0
78,99,963,0
100,97,962,0
100,100,965,0
98,98,958,0
78,135,79,1
80,96,76,1
131,86,954,1
93,345,946,1
82,91,90,1
100,92,945,0
109,96,940,1
112,82,953,1
83,93,84,1
111,98,959,1
82,98,81,1
98,81,955,0
73,162,968,0
113,105,934,1
71,92,679,1
121,85,956,1
99,80,959,0
99,86,960,0
79,147,963,0
73,216,970,0
102,80,952,1
78,86,393,1
71,79,515,1
104,96,961,1
97,93,958,0
75,85,970,0
98,90,968,0
99,91,942,0
71,272,972,1
126,94,962,1
85,140,969,0
84,164,946,0
99,94,941,0
79,122,967,0
76,101,969,0
120,87,951,1
100,91,959,0
88,264,946,1
87,190,946,0
80,87,394,1
75,93,280,1
117,100,944,1
88,248,949,0
100,95,938,0
73,85,960,0
73,298,969,1
123,96,958,1
121,86,953,1
71,91,326,1
100,94,957,0
98,83,954,0
99,96,958,0
79,89,84,1
86,295,945,1
100,95,962,0
100,97,966,0
80,134,966,0
72,83,671,1
99,92,958,0
99,97,959,0
70,82,969,0
91,343,949,1
109,87,950,1
104,88,959,1
70,83,971,0
70,81,518,1
108,98,934,1
97,81,951,0
78,125,969,0
73,184,968,0
98,90,968,0
99,89,960,0
80,98,75,1
130,84,958,1
121,92,950,1
76,101,969,0
78,94,966,0
72,90,547,1
99,83,952,0
100,98,941,0
78,179,967,0
99,80,959,0
100,101,966,0
75,84,964,0
82,143,959,0
94,340,952,1
96,341,928,1
100,94,958,0
100,92,960,0
78,94,76,1
76,103,969,0
83,263,955,1
83,83,960,0
99,82,955,0
89,287,944,1
76,97,76,1
106,98,964,1
80,154,949,0
74,85,86,1
98,80,952,0
99,89,951,0
82,90,85,1
75,87,971,0
83,108,970,0
78,96,675,1
98,89,962,0
137,82,949,1
76,103,79,1
98,89,954,0
91,334,924,1
100,81,950,0
122,90,953,1
130,90,963,1
100,92,960,0
85,140,969,0
79,80,681,1
99,89,965,0
97,93,958,0
100,95,938,0
99,85,954,0
70,83,970,0
118,91,954,1
74,89,475,1
97,89,949,0
88,155,946,0
76,105,970,0
74,81,346,1
106,90,960,1
80,87,83,1
114,103,941,1
76,98,77,1
99,96,963,0
99,85,950,0
100,100,937,0
84,104,83,1
78,89,964,0
99,96,958,0
85,299,954,1
90,268,946,1
100,86,955,0
98,94,964,0
118,93,956,1
104,88,950,1
99,96,961,0
115,85,946,1
79,90,85,1
75,91,375,1
69,278,967,1
118,83,951,1
74,113,969,0
97,99,961,0
80,97,90,1
89,113,929,0
100,82,959,0
99,83,954,0
100,80,952,0
97,89,958,0
98,92,958,0
70,82,970,0
98,98,959,0
99,83,960,0
80,168,966,0
98,81,949,0
79,96,365,1
98,84,959,0
78,99,963,0
121,86,948,1
99,89,961,0
99,94,941,0
98,99,967,0
99,84,953,0
76,92,84,1
79,123,963,0
100,94,957,0
99,98,959,0
74,81,396,1
97,99,961,0
88,248,949,0
77,93,371,1
100,87,952,0
82,89,375,1
121,91,963,1
91,121,968,0
99,96,935,0
84,180,947,0
100,80,954,0
114,89,958,1
97,99,961,0
75,91,277,1
77,120,943,0
71,84,683,1
75,90,551,1
82,94,81,1
73,162,968,0
100,96,964,0
84,184,950,0
100,82,955,0
76,275,965,1
79,146,945,0
121,89,947,1
78,137,969,0
93,293,939,1
100,98,959,0
98,81,958,0
86,130,968,0
83,269,947,1
99,102,967,0
108,87,955,1
79,306,971,1
84,267,954,1
101,98,959,1
99,96,960,0
76,100,76,1
88,155,946,0
100,101,966,0
100,101,966,0
81,130,956,0
99,96,960,0
87,146,945,0
90,222,946,0
100,91,964,0
109,102,941,1
128,99,955,1
110,99,943,1
77,299,973,1
100,86,955,0
100,95,960,0
81,103,78,1
78,88,679,1
100,89,959,0
100,95,964,0
75,91,92,1
121,82,958,1
77,300,971,1
75,86,828,0
107,81,950,1
82,89,85,1
77,89,382,1
77,90,89,1
73,165,969,0
99,91,942,0
83,105,81,1
107,89,951,1
114,88,955,1
80,87,87,1
100,91,967,0
79,94,81,1
76,99,969,0
76,94,88,1
100,92,960,0
118,85,948,1
107,90,960,1
127,89,957,1
78,87,963,0
99,100,961,0
100,95,960,0
84,184,950,0
79,305,965,1
77,91,320,1
99,98,967,0
79,89,81,1
77,97,369,1
92,289,940,1
80,95,90,1
73,88,90,1
99,88,950,0
121,87,959,1
96,83,959,0
102,93,957,1
98,91,962,0
75,93,77,1
80,102,73,1
98,89,954,0
97,99,965,0
76,305,971,1
99,83,952,0
77,134,943,0
70,82,969,0
82,86,86,1
130,99,960,1
76,85,282,1
71,86,477,1
87,111,927,0
89,283,946,1
97,81,953,0
88,263,949,1
123,85,947,1
114,92,956,1
123,99,961,1
77,134,943,0
83,261,949,1
77,120,943,0
76,91,92,1
70,89,348,1
80,116,966,0
84,129,947,0
106,87,955,1
83,108,970,0
72,96,76,1
79,95,89,1
97,90,962,0
73,85,960,0
79,84,327,1
107,80,955,1
84,141,76,1
97,91,962,0
85,113,969,0
100,98,941,0
70,274,964,1
76,89,86,1
99,98,944,0
100,85,949,0
76,83,327,1
69,302,966,1
74,113,969,0
78,89,964,0
104,85,956,1
72,87,392,1
99,98,941,0
98,99,967,0
100,84,950,0
90,271,946,1
119,95,959,1
73,86,524,1
82,103,81,1
100,89,949,0
80,90,683,1
99,80,959,0
75,96,370,1
75,81,525,1
76,91,86,1
97,96,959,0
100,87,954,0
82,92,83,1
118,93,951,1
112,85,949,1
79,127,939,0
99,87,956,0
76,105,970,0
74,84,284,1
83,84,956,0
81,90,81,1
136,88,949,1
119,79,948,1
80,140,79,1
69,81,962,0
122,89,955,1
100,91,967,0
100,87,951,0
100,81,950,0
98,90,963,0
112,89,949,1
88,228,948,0
80,100,674,1
100,101,966,0
99,93,961,0
88,228,948,0
84,127,968,0
91,290,942,1
100,100,937,0
75,81,550,1
80,154,949,0
74,86,547,1
98,81,953,0
78,92,90,1
76,90,81,1
113,98,938,1
83,83,960,0
86,110,927,0
100,97,964,0
75,276,967,1
99,81,957,0
97,99,965,0
91,392,945,1
95,338,955,1
134,83,953,1
100,87,958,0
70,84,971,0
99,93,961,0
79,118,953,0
97,99,965,0
99,81,950,0
98,87,955,0
100,96,964,0
99,97,964,0
96,82,956,0
76,90,468,1
85,144,77,1
114,92,951,1
84,180,945,0
99,88,950,0
89,293,945,1
97,96,962,0
71,87,469,1
76,83,956,0
75,86,555,1
100,81,960,0
109,83,953,1
100,89,959,0
78,87,963,0
79,88,89,1
105,102,964,1
97,92,967,0
100,96,964,0
126,91,953,1
100,83,950,0
75,87,971,0
99,96,967,0
130,83,952,1
98,91,958,0
98,91,958,0
100,96,961,0
98,85,959,0
106,86,955,1
69,80,969,0
79,106,82,1
98,89,951,0
81,147,965,0
92,261,955,1
98,80,957,0
96,85,950,0
73,81,548,1
82,91,93,1
83,96,78,1
87,341,930,1
115,86,954,1
88,248,949,0
79,131,72,1
98,98,959,0
74,81,545,1
99,80,959,0
99,97,939,0
87,146,945,0
98,91,962,0
82,139,960,0
73,89,85,1
78,87,963,0
80,84,686,1
100,80,952,0
117,87,949,1
77,138,73,1
75,90,79,1
78,101,71,1
69,80,969,0
77,83,384,1
85,106,82,1
99,82,952,0
84,165,948,0
79,89,93,1
83,82,960,0
81,100,972,0
80,87,86,1
73,162,968,0
75,269,974,1
80,134,966,0
81,132,965,0
99,94,961,0
100,90,959,0
122,85,949,1
100,91,964,0
77,89,88,1
98,84,959,0
100,99,935,0
76,91,89,1
121,84,958,1
76,86,961,0
128,94,961,1
75,269,964,1
73,157,968,0
76,99,969,0
99,96,940,0
75,84,380,1
103,87,960,1
73,157,968,0
80,177,955,0
100,87,952,0
97,99,965,0
100,81,960,0
100,98,959,0
83,95,76,1
82,139,960,0
74,82,519,1
132,83,953,1
73,90,86,1
100,84,950,0
97,88,952,0
104,90,937,1
79,185,962,0
85,113,969,0
99,97,964,0
82,193,944,0
79,86,679,1
82,135,74,1
104,84,958,1
70,83,545,1
84,142,969,0
113,87,957,1
70,84,971,0
100,90,960,0
89,113,929,0
84,270,955,1
97,90,959,0
100,84,956,0
98,80,952,0
100,97,962,0
98,95,960,0
77,92,85,1
81,104,73,1
81,85,94,1
100,83,958,0
76,299,972,1
80,93,284,1
70,84,679,1
98,83,956,0
78,98,74,1
80,106,966,0
119,89,949,1
100,84,959,0
83,82,959,0
78,89,87,1
100,94,940,0
83,167,961,0
121,84,955,1
79,122,953,0
116,101,937,1
72,80,552,1
100,85,950,0
70,92,388,1
98,98,959,0
118,100,959,1
122,92,954,1
76,84,338,1
75,88,520,1
74,96,91,1
99,88,951,0
109,90,950,1
131,89,953,1
82,88,88,1
93,333,924,1
102,87,950,1
85,286,947,1
99,96,958,0
100,92,958,0
80,81,545,1
98,90,956,0
99,95,965,0
75,279,964,1
126,85,950,1
98,92,967,0
119,95,953,1
99,97,962,0
127,97,954,1
100,101,966,0
75,100,76,1
97,339,945,1
100,86,955,0
78,114,945,0
99,96,936,0
88,248,949,0
99,87,953,0
78,114,945,0
99,83,952,0
89,339,952,1
78,91,965,0
100,87,956,0
99,96,963,0
98,80,950,0
99,87,953,0
97,96,959,0
105,87,953,1
99,87,956,0
99,84,952,0
99,87,955,0
74,228,969,0
75,87,971,0
102,81,952,1
99,89,965,0
87,290,946,1
84,142,969,0
84,138,967,0
109,94,937,1
73,165,969,0
100,84,959,0
78,139,79,1
80,125,962,0
80,92,470,1
82,97,87,1
100,89,949,0
80,165,945,0
74,95,75,1
122,83,951,1
87,131,73,1
117,87,954,1
127,90,948,1
100,87,956,0
79,146,945,0
81,93,90,1
99,83,952,0
97,346,950,1
117,94,955,1
81,86,93,1
109,94,963,1
74,80,347,1
121,89,953,1
77,80,394,1
92,288,944,1
100,82,955,0
83,101,77,1
124,97,958,1
98,95,958,0
82,93,90,1
75,87,972,0
117,91,960,1
79,127,939,0
126,89,955,1
97,89,958,0
70,80,546,1
118,94,962,1
74,118,968,0
98,95,960,0
122,84,949,1
86,110,927,0
90,296,946,1
104,85,951,1
99,96,962,0
83,265,952,1
98,92,958,0
78,98,958,0
86,182,949,0
97,89,949,0
96,85,958,0
83,99,93,1
76,103,969,0
75,84,964,0
100,94,958,0
70,90,553,1
75,101,964,0
88,155,946,0
123,89,957,1
97,84,954,0
97,337,950,1
91,300,953,1
80,134,966,0
69,80,969,0
85,140,969,0
127,92,950,1
123,89,953,1
86,138,969,0
89,268,954,1
127,99,960,1
104,96,957,1
76,83,960,0
120,89,951,1
124,99,956,1
77,91,90,1
84,267,950,1
114,92,955,1
91,293,949,1
85,188,944,0
84,266,945,1
99,98,965,0
132,89,949,1
112,98,964,1
78,120,945,0
95,249,945,0
99,81,950,0
76,97,80,1
99,84,952,0
86,141,75,1
98,89,966,0
83,125,948,0
76,83,960,0
84,134,947,0
99,83,952,0
86,110,927,0
104,89,962,1
73,86,686,1
100,91,959,0
100,85,955,0
100,85,958,0
120,98,963,1
75,88,383,1
112,102,955,1
100,97,962,0
84,134,947,0
76,94,88,1
104,94,958,1
117,95,950,1
99,81,954,0
99,81,954,0
72,92,94,1
83,142,80,1
98,81,955,0
99,81,955,0
73,88,671,1
99,100,944,0
116,85,952,1
80,116,966,0
78,96,963,0
135,92,957,1
99,91,945,0
85,269,952,1
78,82,673,1
84,112,968,0
74,80,343,1
90,222,946,0
100,86,957,0
70,80,394,1
96,339,932,1
73,184,968,0
99,87,955,0
99,97,959,0
68,269,965,1
78,116,944,0
100,82,955,0
76,88,286,1
90,115,929,0
100,95,964,0
73,162,968,0
90,342,945,1
80,93,92,1
112,85,951,1
109,84,951,1
79,146,945,0
76,83,956,0
96,344,950,1
77,277,971,1
75,107,970,0
82,91,76,1
108,81,952,1
100,94,958,0
88,268,945,1
119,82,954,1
72,93,472,1
72,306,971,1
108,81,951,1
100,88,957,0
75,91,94,1
75,85,969,0
90,222,946,0
85,299,944,1
82,88,95,1
74,228,969,0
81,103,972,0
82,90,92,1
74,85,963,0
71,89,974,0
97,99,961,0
91,121,968,0
99,94,960,0
88,112,928,0
104,80,952,1
80,165,945,0
108,98,939,1
73,88,678,1
117,102,957,1
99,98,959,0
100,85,950,0
91,296,953,1
98,92,958,0
88,228,948,0
99,99,958,0
84,143,970,0
83,108,970,0
81,130,956,0
90,266,951,1
107,82,949,1
80,127,966,0
76,95,86,1
103,94,943,1
73,87,283,1
118,90,957,1
85,174,944,0
100,97,958,0
73,180,969,0
81,97,77,1
86,81,970,0
99,96,936,0
94,347,948,1
90,339,945,1
100,89,959,0
98,80,950,0
100,99,935,0
81,94,285,1
105,85,953,1
98,90,963,0
83,108,970,0
102,96,944,1
101,99,963,1
75,98,73,1
98,81,953,0
72,92,326,1
99,98,960,0
99,83,952,0
79,96,678,1
75,305,971,1
88,267,952,1
120,93,960,1
105,89,950,1
100,93,938,0
107,90,960,1
70,302,963,1
73,180,969,0
100,89,949,0
70,82,970,0
78,87,523,1
99,90,967,0
119,89,948,1
78,96,964,0
97,88,952,0
98,83,954,0
99,98,965,0
85,264,950,1
83,98,83,1
72,80,670,1
97,99,961,0
100,88,957,0
79,106,75,1
73,96,84,1
99,90,967,0
100,87,958,0
99,81,954,0
126,95,960,1
100,97,967,0
98,83,953,0
99,84,953,0
80,127,966,0
78,89,684,1
72,89,555,1
89,299,953,1
97,99,961,0
82,90,89,1
100,97,965,0
78,98,374,1
97,99,961,0
75,101,964,0
99,99,958,0
97,91,962,0
80,97,680,1
99,81,957,0
101,92,939,1
81,141,969,0
96,83,957,0
79,103,80,1
113,88,957,1
78,114,945,0
79,122,953,0
102,81,953,1
77,92,74,1
97,98,965,0
98,85,959,0
79,140,947,0
80,91,87,1
99,84,954,0
108,96,963,1
73,211,968,0
99,81,956,0
119,87,953,1
77,105,78,1
85,294,951,1
76,97,75,1
98,89,962,0
82,87,89,1
99,94,958,0
83,117,927,0
97,99,965,0
122,92,957,1
76,84,393,1
70,99,676,1
82,154,948,0
79,97,89,1
120,85,957,1
77,87,90,1
99,96,966,0
88,214,948,0
109,100,944,1
75,87,971,0
124,94,953,1
99,98,960,0
76,93,474,1
97,82,958,0
128,97,961,1
99,94,960,0
99,89,951,0
87,111,927,0
99,100,944,0
90,342,925,1
82,93,78,1
79,121,929,0
100,83,959,0
104,90,940,1
133,82,958,1
98,98,958,0
106,96,942,1
109,87,955,1
100,89,960,0
126,89,955,1
75,99,82,1
73,93,84,1
80,98,124,1
88,85,935,0
111,95,943,1
72,98,674,1
100,88,957,0
85,113,969,0
81,141,969,0
75,94,279,1
70,81,970,0
84,102,76,1
81,91,121,1
82,154,948,0
74,89,84,1
83,98,71,1
81,114,946,0
73,83,525,1
77,133,76,1
100,85,954,0
105,93,941,1
90,286,945,1
134,81,954,1
82,148,970,0
86,208,948,0
99,92,958,0
99,96,967,0
117,87,953,1
99,81,959,0
73,186,969,0
97,84,952,0
99,90,967,0
97,90,965,0
105,95,967,1
120,91,957,1
70,83,970,0
79,103,80,1
105,97,963,1
76,99,92,1
78,89,964,0
129,96,959,1
100,92,958,0
100,94,967,0
97,83,950,0
101,89,949,1
79,95,87,1
77,90,91,1
99,86,958,0
74,118,968,0
99,83,952,0
97,88,952,0
100,84,956,0
71,84,468,1
75,85,971,0
74,97,370,1
132,86,953,1
119,92,947,1
104,94,967,1
99,93,961,0
100,90,943,0
100,84,956,0
100,94,958,0
98,90,957,0
117,82,951,1
77,89,371,1
77,86,88,1
80,97,678,1
97,98,967,0
73,211,968,0
83,84,956,0
78,115,949,0
100,82,954,0
79,95,86,1
99,91,940,0
115,87,950,1
91,335,922,1
99,83,954,0
101,88,957,1
100,98,959,0
74,98,678,1
74,306,974,1
108,90,956,1
83,82,961,0
78,79,390,1
99,94,962,0
99,94,965,0
79,102,74,1
78,94,966,0
95,400,946,1
82,263,954,1
86,110,927,0
102,91,956,1
85,167,949,0
73,89,689,1
99,100,944,0
86,82,969,0
118,87,951,1
74,113,969,0
131,81,950,1
73,157,968,0
99,96,967,0
81,130,956,0
112,100,944,1
92,347,955,1
81,90,89,1
83,149,953,0
83,82,960,0
78,91,127,1
96,83,959,0
82,193,944,0
130,90,958,1
99,102,967,0
100,95,938,0
85,139,946,0
85,293,946,1
119,94,962,1
99,93,961,0
76,86,324,1
100,96,960,0
98,91,958,0
76,86,84,1
115,86,954,1
81,85,277,1
89,334,922,1
84,269,945,1
72,89,689,1
91,291,953,1
78,90,86,1
98,80,957,0
100,94,967,0
79,125,947,0
78,91,83,1
122,92,956,1
125,96,959,1
83,156,946,0
98,89,954,0
99,88,951,0
125,90,954,1
78,92,88,1
100,97,965,0
100,87,951,0
98,90,963,0
78,98,965,0
74,90,83,1
128,84,954,1
73,93,81,1
81,96,83,1
100,84,959,0
73,85,960,0
98,99,967,0
73,81,394,1
78,125,969,0
102,85,953,1
119,92,955,1
99,96,963,0
75,93,280,1
124,97,963,1
112,84,955,1
89,174,945,0
79,118,953,0
76,89,473,1
78,94,966,0
84,129,947,0
100,101,966,0
83,125,948,0
101,103,957,1
91,338,927,1
109,80,953,1
81,93,91,1
117,85,955,1
85,136,969,0
80,83,327,1
76,92,85,1
75,100,676,1
107,83,955,1
99,99,961,0
78,83,383,1
74,91,370,1
84,142,969,0
79,127,939,0
75,86,973,0
77,90,93,1
71,89,974,0
99,96,940,0
118,97,935,1
108,81,952,1
71,301,971,1
113,84,956,1
88,228,948,0
82,139,960,0
87,285,944,1
69,80,969,0
90,103,963,0
81,141,969,0
76,86,89,1
70,85,473,1
103,80,950,1
75,83,391,1
110,98,941,1
98,95,963,0
106,87,950,1
100,86,955,0
98,92,967,0
81,91,372,1
81,132,965,0
99,97,959,0
101,83,956,1
97,100,964,0
79,91,366,1
85,136,969,0
76,81,683,1
98,93,966,0
76,306,972,1
78,91,85,1
98,98,959,0
77,86,83,1
98,94,964,0
120,84,951,1
97,89,958,0
122,88,957,1
86,298,948,1
103,94,960,1
71,98,674,1
87,191,947,0
72,94,129,1
76,87,689,1
105,96,967,1
98,92,967,0
132,83,954,1
75,95,967,0
78,89,964,0
98,91,966,0
97,93,958,0
70,86,394,1
98,87,955,0
102,89,949,1
76,83,960,0
82,95,89,1
69,80,970,0
99,81,951,0
79,89,320,1
88,228,948,0
100,93,944,0
118,88,958,1
70,83,970,0
78,301,968,1
98,89,958,0
100,89,959,0
81,94,94,1
75,85,318,1
108,82,949,1
73,157,968,0
79,94,83,1
82,145,71,1
100,86,954,0
97,91,962,0
125,91,953,1
99,100,944,0
80,97,86,1
83,82,960,0
99,82,953,0
78,138,944,0
100,85,949,0
96,83,959,0
82,148,970,0
75,92,76,1
112,95,935,1
122,97,962,1
104,98,963,1
132,87,958,1
100,97,961,0
100,81,950,0
99,82,955,0
99,92,961,0
98,94,964,0
98,93,966,0
99,98,963,0
99,89,951,0
105,83,957,1
83,167,961,0
100,84,956,0
99,82,952,0
118,83,951,1
75,95,78,1
98,95,960,0
100,90,943,0
113,93,933,1
99,92,958,0
78,95,80,1
100,83,956,0
80,85,470,1
73,92,675,1
99,83,954,0
75,306,964,1
78,103,80,1
121,96,957,1
100,97,964,0
113,91,953,1
115,101,937,1
93,397,942,1
119,94,949,1
76,84,519,1
88,269,945,1
96,83,957,0
98,83,956,0
72,83,524,1
84,180,947,0
84,83,955,0
87,299,949,1
100,95,964,0
112,95,946,1
99,87,957,0
69,80,969,0
72,89,85,1
77,89,554,1
99,96,961,0
96,84,957,0
69,300,969,1
76,83,344,1
85,174,944,0
96,90,949,0
98,90,964,0
70,81,970,0
74,86,474,1
100,83,955,0
75,84,964,0
77,87,676,1
76,89,551,1
99,81,954,0
77,92,286,1
76,95,91,1
70,277,974,1
83,117,927,0
126,91,957,1
98,89,962,0
78,97,76,1
98,90,968,0
123,81,949,1
73,87,89,1
99,80,953,0
99,89,960,0
124,100,959,1
81,87,89,1
76,93,84,1
122,88,958,1
71,86,550,1
99,81,951,0
126,84,957,1
80,105,71,1
107,91,968,1
99,89,961,0
120,82,950,1
100,88,959,0
83,83,959,0
90,335,923,1
75,87,87,1
100,94,957,0
79,141,78,1
78,104,962,0
106,82,954,1
111,84,959,1
122,89,958,1
88,248,949,0
70,81,970,0
78,89,386,1
126,88,954,1
76,93,90,1
100,96,942,0
89,113,929,0
78,116,944,0
74,81,522,1
99,96,958,0
80,168,966,0
103,85,955,1
98,95,963,0
80,125,962,0
75,86,386,1
83,125,948,0
100,80,959,0
96,85,956,0
78,96,971,0
77,85,961,0
100,95,960,0
76,301,967,1
126,82,951,1
109,79,950,1
82,148,970,0
111,90,954,1
75,304,966,1
78,94,966,0
77,107,970,0
121,90,960,1
84,264,948,1
97,93,958,0
87,267,953,1
110,88,956,1
82,93,92,1
87,190,946,0
86,182,949,0
98,81,949,0
99,102,967,0
72,89,85,1
105,96,960,1
118,87,949,1
73,86,520,1
74,193,969,0
97,84,954,0
72,92,279,1
97,99,965,0
128,83,956,1
89,287,946,1
85,135,80,1
85,271,950,1
82,98,76,1
78,98,965,0
83,82,960,0
114,87,962,1
121,86,955,1
76,83,956,0
86,293,946,1
76,98,87,1
83,156,946,0
98,89,951,0
111,88,953,1
77,84,546,1
78,92,673,1
82,138,79,1
78,93,283,1
72,86,677,1
74,87,472,1
99,80,959,0
110,85,957,1
99,80,951,0
78,115,949,0
75,84,964,0
75,86,828,0
85,136,969,0
129,81,955,1
88,261,946,1
100,83,958,0
70,273,968,1
81,98,83,1
96,339,926,1
99,80,954,0
119,95,957,1
85,99,83,1
95,391,952,1
116,85,956,1
79,103,74,1
126,94,961,1
73,95,126,1
83,83,960,0
73,96,89,1
100,90,959,0
89,174,945,0
73,80,388,1
78,87,550,1
89,344,948,1
84,180,947,0
98,85,959,0
121,85,952,1
86,271,948,1
73,297,965,1
75,88,89,1
108,89,954,1
72,87,677,1
73,165,969,0
100,83,958,0
100,92,965,0
100,100,965,0
99,86,958,0
69,299,965,1
94,338,923,1
75,97,88,1
82,105,970,0
99,96,958,0
98,86,954,0
74,86,681,1
100,91,957,0
119,91,958,1
72,92,84,1
78,87,963,0
97,82,957,0
108,96,945,1
82,139,79,1
79,123,963,0
83,82,959,0
99,96,961,0
79,118,953,0
84,103,82,1
70,78,517,1
100,80,957,0
99,80,951,0
88,228,948,0
129,99,959,1
73,95,680,1
84,143,970,0
